query,label
"for my homework, TCP vs UDP tutorial with code for revision",local
can i get you to talk at a slightly faster rate,local
help me with math,local
"genuinely curious, how to solve problems using hypothesis testing",local
linear regression math explained with an example problem?,local
i want to hear a male british accent,local
probability distributions formula and when to use it,local
quick one - real time quote for solana for real,online
how many teaspoons in a cup,local
are there any positive reviews for wendy's,online
"For class tomorrow, explain joins in sql with a simple example for revision",local
real world use case for subqueries in sql pls,local
"need this for an interview, explain the american civil war causes in a short paragraph thanks",local
