query,label
i need to let my bank know i am traveling to detroit,online
i need to let my bank know i am traveling to new york,online
i need to let my bank know i am traveling to chicago,online
i need to let my bank know i am traveling to paris,online
"i will be traveling to rome from february 1 to march 1, please make this aware to my bank",online
inform my bank that i will be in rome from february 1 to march 1,online
please let my bank know that i will be in rome from february 1 to march 1,online
mark down that i will be in rome from february 1 to march 1 and notify my bank,online
notify my bank that i will be in rome from february 1 to march 1,online
i need to let my bank know that i'll be travelling internationally,online
can you tell my bank that i'll be travelling internationally soon,online
i'll soon be travelling internationally; could you let my bank know,online
"i'll be out of the country soon, and want to notify my bank",online
i'm going out of the country and need to notify my bank,online
tell my bank that i'm going to france,online
tell my bank that i'll be in canada this weekend,online
let my bank know that i'm traveling to prague,online
"let my bank know that i'll be in moscow, russia",online
inform my bank that i'll be going to europe,online
i'm traveling to paris soon and want to inform my bank,online
i'm traveling to fresnosoon and want to inform my bank,online
i'm traveling to london soon and want to inform my bank,online
i'm traveling to ca soon and want to inform my bank,online
i'm traveling tony soon and want to inform my bank,online
i've let me bank know that i'm visiting south america from may to october,online
i've notified my bank that i'm in mexico from august 1 to august 5,online
i let my bank know that i'm traveling to greece from march to april,online
i've told my financial institution that i'm in africa from august 6 to december 5,online
call the bank and tell them i will be in france on the 16th until the 26th,online
notify my bank i'll be in rome from the 1st to the 17th,online
tell my bank i'll be in jamaica from the 4th to the 11th,online
please tell my bank i will be in israel from the 6th to the 23rd,online
alert the bank that i am traveling to tokyo on the 7th until the 21st,online
i'm traveling to denmark soon and want to inform my bank,online
alert my bank and let them know that i'm travelling to switzerland,online
alert my bank and let them know that i'm travelling to china,online
i'm traveling to belgium soon and want to inform my bank,online
i'm traveling to sweden soon and want to inform my bank,online
